Temperature (K),Pressure (MPa),phase_code,reduced_temperature,reduced_pressure,critical_distance,inverse_critical_distance,abs_reduced_temperature_offset,abs_reduced_pressure_offset,target,true,pred,abs_error,relative_error_pct
2.4198571132472555,1.3089428779308758,4.0,0.4657781289333158,5.732931315394516,4.762985601885444,0.2099523457732365,0.5342228710666842,4.732932315394516,Enthalpy (kJ/kg),1.7051611459189198,1.6564617156982422,0.0486994302206775,2.8560016358121514
5.193091701889278,0.1082352958162014,1.0,0.9995749431003558,0.4740508751585555,0.5259492966007744,1.9013239611936528,0.0004260568996441,0.5259501248414445,Density (kg/m^3),12.217235988227149,11.870753288269045,0.3464826999581056,2.8360154481094213
293.39858479680504,2.6541707931953025,3.0,56.47384843932113,11.624784483160926,56.482155642135226,0.0177047067101314,55.47384943932113,10.624785483160924,Density (kg/m^3),4.299580380806644,4.177909851074219,0.1216705297324249,2.829823353822225
285.1738892778103,2.7716150825623767,3.0,54.89074534248461,12.139169072189809,55.02993295641344,0.0181719283720016,53.89074634248462,11.139170072189806,Density (kg/m^3),4.614794855758657,4.484711170196533,0.1300836855621234,2.8188400487574468
4.929455200585863,0.001052460200753,1.0,0.9488297500790838,0.004609583920607,0.9967048083056868,1.003306085881049,0.0511712499209162,0.995391416079393,Density (kg/m^3),0.1029548792838225,0.1058318614959716,0.0028769822121491,2.79441074785587
5.454859630586274,0.2916939440141096,3.0,1.0499604701530758,1.2775663280225542,0.2820267984249733,3.545762337425628,0.0499614701530757,0.2775673280225542,Density (kg/m^3),88.69865915544992,91.1766357421875,2.477976586737583,2.793702419328318
5.197908065069798,0.004918147242624,2.0,1.0005020047099875,0.0215405888341976,0.9784595399441194,1.0220146660914675,0.0005030047099876,0.9784604111658024,Density (kg/m^3),0.4586998986193825,0.4459034502506256,0.0127964483687568,2.789721211465765
5.1971626135309865,0.3246985720355587,3.0,1.0003585189557844,1.4221205852993986,0.4221207375495174,2.368990459471785,0.0003595189557844,0.4221215852993986,Density (kg/m^3),112.85072953472093,109.71073150634766,3.1399980283732702,2.7824348511696444
5.473880890414478,0.292469015529044,3.0,1.0536217139365345,1.280961000039611,0.2860321166385863,3.4961108974470245,0.0536227139365345,0.2809620000396109,Density (kg/m^3),86.20890389521185,88.59117126464844,2.3822673694365903,2.7633658030639974
279.4196135431747,2.832410514932347,3.0,53.783152761760576,12.405441989016936,54.0013455613486,0.0185180570892246,52.78315376176058,11.405442989016937,Density (kg/m^3),4.810185843718467,4.67747688293457,0.1327089607838969,2.758915457647008
5.202485344271594,0.0047487247735087,2.0,1.0013830470370515,0.0207985492883177,0.9792024274351904,1.0212392984148173,0.0013840470370515,0.9792024507116822,Density (kg/m^3),0.4423947381258054,0.430194228887558,0.0122005092382473,2.757833262198044
4.677410207282815,0.776469386847964,4.0,0.9003157098305806,3.4007944413453224,2.4028630646171205,0.4161701990951128,0.0996852901694194,2.4007954413453225,Entropy (kJ/(kg·K)),-0.1738709527606947,-0.1690917015075683,0.0047792512531263,2.748734723794955
3.291099430436857,0.6258400063319158,4.0,0.6334763017413542,2.741065199421496,1.7792267000081263,0.5620419252900334,0.3665246982586458,1.7410661994214955,Enthalpy (kJ/kg),-0.5934228752819077,-0.6096096038818359,0.0161867285999282,2.727688681067213
3.637323261529768,0.7882289072987259,4.0,0.7001180416010179,3.4522989983300887,2.4705666488042715,0.4047654413549173,0.2998829583989821,2.4522999983300893,Enthalpy (kJ/kg),1.156128078031046,1.1246089935302734,0.0315190845007724,2.7262623492763285
297.665272102161,2.553045429673154,3.0,57.295107520674655,11.181873816017667,57.20847564102391,0.0174799273847965,56.29510852067465,10.181874816017666,Density (kg/m^3),4.079238430217573,3.9685795307159424,0.1106588995016304,2.712734285937002
2.3836007626154085,1.3793432696895274,4.0,0.4587994461562198,6.041272204316431,5.070238996092221,0.197229361529255,0.5412015538437802,5.04127320431643,Enthalpy (kJ/kg),2.0608671494990745,2.005033493041992,0.0558336564570822,2.709231231651856
5.181506281180503,0.3222858791580167,4.0,0.9973449620196144,1.4115534300894217,0.4115619941698281,2.4297676028544,0.0026560379803855,0.4115544300894214,Entropy (kJ/(kg·K)),0.8182930686993032,0.7961406707763672,0.0221523979229359,2.7071472031588604
4.761623178927096,0.8184402808857835,4.0,0.9165251629216978,3.5846193101164308,2.585966942296824,0.3867025458228837,0.0834758370783021,2.584620310116431,Entropy (kJ/(kg·K)),-0.1326226195815547,-0.1290385723114013,0.0035840472701533,2.7024404143588465
3.6921058380128113,0.7656435207356861,4.0,0.7106626831968917,3.353379120250903,2.3710987677715445,0.4217454007366554,0.2893383168031082,2.353380120250903,Enthalpy (kJ/kg),1.1751807248057755,1.143474578857422,0.0317061459483536,2.6979804279544983
